"Kod";"Nazwa";"Rodzaje obiektow";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2010";25.09;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2011";25.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2012";27.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2013";26.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2014";28.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2015";27.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2016";30.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2017";29.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2018";24.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2019";33.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2020";21.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2021";27.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2022";35.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2002";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2003";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2004";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2005";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2006";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2007";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2008";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2009";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2010";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2011";0.0;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2012";0.0;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2013";0.0;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2014";0.0;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2015";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2016";0.0;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2017";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2018";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2019";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2020";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2021";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"domy pracy twórczej";"2022";0.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2002";34.70;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2003";32.00;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2004";32.67;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2005";31.81;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2006";29.79;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2007";29.05;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2008";30.18;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2009";26.97;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2010";26.78;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2011";26.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2012";18.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2013";17.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2014";18.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2015";28.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2016";37.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2017";30.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2018";41.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2019";30.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2020";29.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2021";28.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zespoły domków turystycznych";"2022";35.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2002";10.20;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2003";9.00;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2004";17.57;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2005";18.07;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2006";14.37;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2007";18.39;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2008";16.71;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2009";22.25;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2010";17.51;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2011";17.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2012";16.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2013";10.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2014";9.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2015";12.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2016";16.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2017";12.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2018";14.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2019";18.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2020";12.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2021";13.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kempingi";"2022";13.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2002";9.40;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2003";11.70;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2004";8.92;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2005";15.95;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2006";20.42;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2007";11.23;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2008";15.08;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2009";11.54;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2010";7.01;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2011";5.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2012";7.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2013";7.7;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2014";5.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2015";7.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2016";7.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2017";7.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2018";11.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2019";7.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2020";14.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2021";18.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pola biwakowe";"2022";19.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2002";55.00;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2003";46.70;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2004";18.71;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2005";20.16;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2006";45.75;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2007";53.39;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2008";41.00;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2009";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2010";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2011";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2012";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2013";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2014";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2015";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2016";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2017";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2018";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2019";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2020";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2021";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2022";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2002";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2003";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2004";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2005";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2006";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2007";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2008";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2009";0.00;"%";"x"
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2010";72.25;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2011";78.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2012";53.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2013";67.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2014";60.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2015";47.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2016";35.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2017";41.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2018";49.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2019";46.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2020";39.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2021";34.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"hostele";"2022";31.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2002";16.20;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2003";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2004";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2005";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2006";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2007";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2008";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2009";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2010";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2011";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2012";15.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2013";11.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2014";10.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2015";12.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2016";17.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2017";20.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2018";18.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2019";19.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2020";14.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2021";18.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"kwatery agroturystyczne";"2022";19.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2002";79.50;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2003";70.00;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2004";76.39;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2005";81.96;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2006";84.08;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2007";84.34;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2008";86.71;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2009";91.43;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2010";78.27;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2011";79.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2012";82.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2013";85.0;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2014";85.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2015";84.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2016";84.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2017";82.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2018";85.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2019";85.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2020";56.7;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2021";64.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"zakłady uzdrowiskowe";"2022";78.6;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2002";25.60;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2003";23.70;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2004";23.52;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2005";25.19;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2006";25.15;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2007";24.86;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2008";25.29;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2009";29.58;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2010";29.63;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2011";23.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2012";19.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2013";22.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2014";16.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2015";22.3;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2016";22.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2017";24.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2018";25.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2019";27.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2020";15.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2021";14.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pozostałe obiekty niesklasyfikowane";"2022";18.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2002";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2003";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2004";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2005";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2006";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2007";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2008";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2009";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2010";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2011";;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2012";14.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2013";12.4;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2014";14.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2015";20.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2016";16.9;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2017";16.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2018";18.8;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2019";17.1;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2020";9.2;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2021";13.5;"%";""
0400000;"KUJAWSKO-POMORSKIE";"pokoje gościnne";"2022";21.6;"%";""
0600000;"LUBELSKIE";"ogółem";"2002";28.90;"%";""
0600000;"LUBELSKIE";"ogółem";"2003";29.80;"%";""
0600000;"LUBELSKIE";"ogółem";"2004";29.04;"%";""
0600000;"LUBELSKIE";"ogółem";"2005";29.15;"%";""
0600000;"LUBELSKIE";"ogółem";"2006";30.54;"%";""
0600000;"LUBELSKIE";"ogółem";"2007";32.32;"%";""
0600000;"LUBELSKIE";"ogółem";"2008";33.79;"%";""
0600000;"LUBELSKIE";"ogółem";"2009";35.60;"%";""
0600000;"LUBELSKIE";"ogółem";"2010";33.30;"%";""
0600000;"LUBELSKIE";"ogółem";"2011";31.9;"%";""
0600000;"LUBELSKIE";"ogółem";"2012";30.4;"%";""
0600000;"LUBELSKIE";"ogółem";"2013";30.3;"%";""
0600000;"LUBELSKIE";"ogółem";"2014";29.6;"%";""
0600000;"LUBELSKIE";"ogółem";"2015";30.5;"%";""
0600000;"LUBELSKIE";"ogółem";"2016";31.0;"%";""
0600000;"LUBELSKIE";"ogółem";"2017";31.7;"%";""
0600000;"LUBELSKIE";"ogółem";"2018";31.8;"%";""
0600000;"LUBELSKIE";"ogółem";"2019";31.8;"%";""
0600000;"LUBELSKIE";"ogółem";"2020";21.1;"%";""
0600000;"LUBELSKIE";"ogółem";"2021";25.9;"%";""
0600000;"LUBELSKIE";"ogółem";"2022";33.8;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2002";27.60;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2003";28.60;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2004";26.58;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2005";27.66;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2006";29.07;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2007";31.23;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2008";31.25;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2009";28.97;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2010";26.70;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2011";28.6;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2012";27.8;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2013";28.7;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2014";27.8;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2015";28.9;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2016";29.1;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2017";30.6;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2018";30.4;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2019";32.1;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2020";20.8;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2021";25.0;"%";""
0600000;"LUBELSKIE";"obiekty hotelowe razem";"2022";35.1;"%";""
0600000;"LUBELSKIE";"hotele";"2002";28.40;"%";""
0600000;"LUBELSKIE";"hotele";"2003";29.90;"%";""
0600000;"LUBELSKIE";"hotele";"2004";27.92;"%";""
0600000;"LUBELSKIE";"hotele";"2005";29.53;"%";""
0600000;"LUBELSKIE";"hotele";"2006";30.70;"%";""
0600000;"LUBELSKIE";"hotele";"2007";30.83;"%";""
0600000;"LUBELSKIE";"hotele";"2008";32.00;"%";""
0600000;"LUBELSKIE";"hotele";"2009";33.85;"%";""
0600000;"LUBELSKIE";"hotele";"2010";32.06;"%";""
0600000;"LUBELSKIE";"hotele";"2011";33.2;"%";""
0600000;"LUBELSKIE";"hotele";"2012";31.1;"%";""
0600000;"LUBELSKIE";"hotele";"2013";31.5;"%";""
0600000;"LUBELSKIE";"hotele";"2014";30.3;"%";""
0600000;"LUBELSKIE";"hotele";"2015";31.8;"%";""
0600000;"LUBELSKIE";"hotele";"2016";31.7;"%";""
0600000;"LUBELSKIE";"hotele";"2017";34.2;"%";""
0600000;"LUBELSKIE";"hotele";"2018";33.2;"%";""
0600000;"LUBELSKIE";"hotele";"2019";34.5;"%";""
0600000;"LUBELSKIE";"hotele";"2020";22.4;"%";""
0600000;"LUBELSKIE";"hotele";"2021";27.2;"%";""
0600000;"LUBELSKIE";"hotele";"2022";38.2;"%";""
0600000;"LUBELSKIE";"motele";"2002";17.20;"%";""
0600000;"LUBELSKIE";"motele";"2003";19.20;"%";""
0600000;"LUBELSKIE";"motele";"2004";21.20;"%";""
0600000;"LUBELSKIE";"motele";"2005";16.55;"%";""
0600000;"LUBELSKIE";"motele";"2006";18.60;"%";""
0600000;"LUBELSKIE";"motele";"2007";21.67;"%";""
0600000;"LUBELSKIE";"motele";"2008";22.90;"%";""
0600000;"LUBELSKIE";"motele";"2009";23.14;"%";""
0600000;"LUBELSKIE";"motele";"2010";18.72;"%";""
0600000;"LUBELSKIE";"motele";"2011";23.1;"%";""
0600000;"LUBELSKIE";"motele";"2012";22.9;"%";""
0600000;"LUBELSKIE";"motele";"2013";22.0;"%";""
0600000;"LUBELSKIE";"motele";"2014";16.6;"%";""
0600000;"LUBELSKIE";"motele";"2015";14.6;"%";""
0600000;"LUBELSKIE";"motele";"2016";7.3;"%";""
0600000;"LUBELSKIE";"motele";"2017";9.8;"%";""
0600000;"LUBELSKIE";"motele";"2018";11.5;"%";""
0600000;"LUBELSKIE";"motele";"2019";11.3;"%";""
0600000;"LUBELSKIE";"motele";"2020";8.4;"%";""
0600000;"LUBELSKIE";"motele";"2021";7.5;"%";""
0600000;"LUBELSKIE";"motele";"2022";12.8;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2002";41.90;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2003";29.30;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2004";29.64;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2005";32.29;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2006";31.38;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2007";34.66;"%";""
0600000;"LUBELSKIE";"pensjonaty";"2008";33.39;"%";""
